Username,Text Tweet,Sentiment
telucareer,#lowongankerja #lowonganit #lowonganbumn #itspecialist #lowonganbank #btn #lowonganterbaru #lowongan2020 #telucae #telucareer #telkomuniversity,-1
telucareer,"[ FULL TIME ] Bank BTN  Position : IT Specialist  Requirement &amp; Registration :  https://t.co/zmxHUf2hH1 *mohon tunggu apabila load server*  Deadline : Desember 27th 2020  Recruitment Area : Jakarta, Yogyakarta, Bandung  #lowongankerja #lowonganit #lowonganbumn #itspecialist  https://t.co/Fp61bocWWs",0
telucareer,#kerjasama #lowongankerja #uinjakarta,-1
telucareer,"[ Kunjungan ]  Hari Selasa, 15 Desember 2020. Tel-U CAE menerima kunjungan dari UIN (Universitas Islam Negri) Jakarta. Kunjungan ini dalam rangka benchmark ke Direktorat Pengembangan Karir, Alumni dan Endowment Telkom University.  #telucae #telkomuniversity #kunjunganperusahaan  https://t.co/NczO5vOzPz",0
telucareer,#telucae #telkomuniversity #kunjunganperusahaan #kerjasama #lowongankerja #kemenko,-1
telucareer,"[ Kunjungan ]  Hari Senin, 07 Desember 2020. Tel-U CAE bersama Fakultas Ilmu Terapan menerima kunjungan dari Kemenko Perekonomian, dalam rangka penjajakan kerjasama untuk mensupport TechTalent atau Digital Talent kerjasama GtoG Indonesia-Singapore.  https://t.co/w8y6RHmKpb",0
telucareer,dengan tanggal pelaksanaan berbeda di setiap regionalnya. . Untuk info lengkap bisa cek website  https://t.co/JJAj7eKCk6 atau cari tau update seputar IndonesiaNEXT di media sosial/instagram @indonesia_next yuk! . #IndonesiaNEXT #IndonesiaNEXT2020 #Telkomsel #terusbergerakmaju  https://t.co/1IrCoaWzWe,0
telucareer,"NEXT People , kali ini pastikan kamu menjadi bagian dari #IndonsiaNEXT2020 dan Dapatkan benefit program IndonesiaNEXT 2020. Dan ikuti interaktif Webinar IndonesiaNEXT 2020 dengan tema “AGILE TALENT IN CRISIS” akan di laksanakan pada Desember 2020 – Januari 2021 di 13 Regional  https://t.co/ZUrKIRnUJz",0
telucareer,"[ Indonesia NEXT ] Hi NEXT People!  IndonesiaNEXT 2020 OPEN REGISTRATION ! @indonesia_next . Ini nih yang di tunggu-tunggu Registrasi indonesiaNEXT 2020 akhirnya di buka, Yuk segera daftarkan diri kalian dengan cara klik link di bawah ini⬇️⬇️   https://t.co/GxmH8urmeL .  https://t.co/OTOVBXT8MK",0
telucareer,https://t.co/5PHLD525aG,-1
telucareer,#jobvacancy #lowonganterbaru #loker #lowongan2020 #lowongankerja #infoloker #lowonganmagang #internship #jobfair #lowongankerjabandung #lowongankerjajakarta #telucae #telkomuniversity #seminargratis,-1
telucareer,[LOWONGAN KERJA] List perusahaan yang sedang mencari : ⤵️  🔸 Superior Prima Sukses 🔸 PT Sinergi Performa Cipta 🔸 Voltras Group 🔸 PT Krakatau Information Technology 🔸 PT Sasana Solusi Digital 🔸 PT Indo Gili Orzora  Apply :  https://t.co/Vnh8Xkb8rR  https://t.co/wY02X97K1R,0
telucareer,Kirim CV/Resume &amp; link/url portfolio (share url/link portfolio) ke hrd@indogili.com  #lowongankerja #infoloker #lowongan2020 #telkomuniversity #telucae #jobvacancy #lokerbandung #lokercimahi #lokerjakarta #lokeryogyakarta #lokerdesain,0
telucareer,"dengan mata tajam untuk estetika - Mahir menggunakan software design (Photoshop, Illustrator/Coreldraw, Sketchup) - Mau belajar tentang desgin visual Marchendiser product Springbed",0
telucareer,[FULL TIME] PT Indo Gili Orzora Posisi : Visual Merchandiser (VM)  Kualifikasi : - Maksimal 25 Tahun &amp; Open Minded - Min. D3 atau pengalaman kerja Design Min. 2 tahun - Bisa berkolaborasi mengenai design dan konsep dengan atasan - Mempunyai kompetensi visual kreatif dan komersial  https://t.co/bHZUG4WDQb,0
telucareer,*Pengumuman Akhir:* 30 Desember 2020⁣⁣⁣⁣⁣  Sampai jumpa di Jabar Digital Service!⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ #jabarmemanggil #jabardigitalservice #rekrutmen #civictech #lowongankerja #infoloker,0
telucareer,*Pengumuman Hasil Seleksi Administrasi:* 21 Desember 2020⁣⁣⁣⁣⁣ *Tes Kompetensi &amp; Wawancara:* 21-23 Desember 2020⁣⁣⁣⁣⁣ *Pengumuman Hasil Wawancara:* 24 Desember 2020⁣⁣⁣⁣⁣ *Verifikasi &amp; Validasi:* 28-29 Desember 2020⁣⁣⁣⁣⁣,0
telucareer,Simak posisi apa saja yang tersedia dan persyaratan rekrutmennya pada laman resmi kami:  https://t.co/alo3x1CIWb⁣⁣ ⁣⁣⁣⁣⁣⁣ Catat juga tanggal-tanggal pentingnya ya!⁣⁣⁣⁣⁣⁣ *Pendaftaran dan seleksi administrasi:* 11-17 Desember 2020 ⁣⁣⁣⁣⁣ *Pengumuman Hasil Seleksi,1
telucareer,"kamu bakal bantu proses pengambilan kebijakan jadi jauh lebih akurat dan efektif karena berbasis data dan teknologi. Enggak cuma itu, kamu juga punya andil untuk mempersempit kesenjangan digital antara rural dan urban lewat program-program keren di JDS!⁣⁣⁣⁣⁣⁣ ⁣⁣⁣⁣⁣⁣",1
telucareer,"*[Info Rekrutmen JDS - Dec 2020]*  Halo, Sobat JDS!⁣⁣⁣⁣⁣⁣ ⁣⁣⁣⁣⁣⁣Ingin kontribusi di Jawa Barat? Yuk, gabung dengan tim Jabar Digital Service!⁣⁣⁣⁣⁣⁣ ⁣⁣⁣⁣⁣⁣ Di Pusat Layanan Digital, Data, dan Informasi Geospasial (Jabar Digital Service),  https://t.co/dn8DRQyoA8",0
telucareer,Website:  https://t.co/Vnh8Xkb8rR  #careerpreparationclass #kelasgratis #kelasonline #seminargratis #seminarkarir #seminaronline #seminarkarir #seminargratis #telkomuniversity #creatingthefuture #TelUtizen #telkom #endowment #sinergibangunnegri #telugiving #worldclassuniversity,-1
telucareer,"L Ditunggu kehadirannya ya guys!  Regards, Tel-U CAE  Untuk info lebih lanjut hubungi: 022 7564108 ext. 2222 Email: cdc@telkomuniversity.ac.id  Follow dan kunjungi media sosial Tel-U Career lainnya! Twitter: @TelUCareer Facebook: Tel-U Career Instagram: @tel_u_career",0
telucareer,"kamu bakal dapet TAK, dan juga e-Certificate loh!  **E-Certificate akan diberikan kepada peserta yang mengikuti seminar hingga selesai (minimal mengikuti kegiatan seminar selama 60 menit)**  Jika ada yang ingin ditanyakan, silahkan kontak kak Puspa di nomor 0813-9442-8402.",1
telucareer,"Tempat : Zoom Meeting Waktu : 10:00 - 12:00 WIB Registrasi :  https://t.co/wwPkeT3sxb  **Lakukan registrasi untuk mendapatkan ID Zoom**  Yuk ajak teman - teman kamu yang lain. Bagi yang sudah mendaftar mohon hadir tepat waktu ya, dan kegiatan ini gratis. Selain dapet ilmu.",0
telucareer,"[Career Preparation Class]  Halo, #TelUTizen Career Alumni and Endowment (CAE) Telkom University akan mengadakan *Career Preparation Class #14* dengan tema *How To Improve Your Adaptability Skills for the Future of Jobs* yang akan diselenggarakan pada:  Tanggal : 14-12-2020  https://t.co/IQZXdKQGop",0
telucareer,"Ditunggu kehadirannya ya guys!  Regards, Tel-U CAE  Untuk info lebih lanjut hubungi: 022 7564108 ext. 2222 Email: cdc@telkomuniversity.ac.id  Follow dan kunjungi media sosial Tel-U Career lainnya! Twitter: @TelUCareer Facebook: Tel-U Career Instagram: @tel_u_care",0
telucareer,"Tempat : Zoom Meeting Waktu : 13:00 - 15:00 WIB Registrasi :  https://t.co/rh0JyrLXPL  **Lakukan registrasi untuk mendapatkan ID Zoom**  Yuk ajak teman - teman kamu yang lain. Bagi yang sudah mendaftar mohon hadir tepat waktu ya, dan kegiatan ini gratis. Selain dapet ilmu.",0
telucareer,"[Career Preparation Class]  Halo, #TelUTizen Career Alumni and Endowment (CAE) Telkom University akan mengadakan *Career Preparation Class #15 &amp; #16* yang akan diselenggarakan pada:  CPC #15 *Tantangan Baru di Dunia Kerja: Kenali dan Atasi* Tanggal : 14-12-2020  https://t.co/Xspc7YHXAw",0
telucareer,Virtual Career Weeks 2020 sudah terlaksana dari tanggal 25 Nov sampai 4 Des 2020. Ini dia video rangkaian kegiatan serta testimoni dari beberapa perusahaan yang ikut berpartisipasi.  Terima kasih untuk semua yang sudah mengikuti acara Virtual Career Weeks 2020. See you!  https://t.co/R9sMuadqIq,0
telucareer,#TeluVirtualCareerWeeks2020 #VirtualCareer2020 #TelUCAE #TelkomUniversity #CareerExpo #WebinarCareer #TelUTizen,-1
telucareer,peluang kerjamu sekarang!  Pantau terus sosial media Tel-U Career untuk info terupdate lainnya. Twitter : @TelUCareer Facebook : Tel-U Career Linkedin : Tel-U Career Website :  https://t.co/Vnh8Xkb8rR  #TeluVirtualCareerWeeks2020 #VirtualCareer2020 #TelUCAE #TelkomUniversity,0
telucareer,[ Sponsorship #VirtualCareerWeeks2020 ]  Axiata Digital Labs perusahaan yang berpartisipasi menjadi sponsorship dalam Virtual Career Weeks 2020.  Semua lowongan pekerjaan bisa kamu apply secara online di webite  https://t.co/Vnh8Xkb8rR dengan login sebagai jobseeker.  Yuk temukan  https://t.co/lh5gc5YCsS,0
telucareer,"sebanyak-banyaknya ya!  Pantau terus sosial media Tel-U Career untuk info terupdate seputar Virtual Career Weeks 2020, Twitter : @TelUCareer Facebook : Tel-U Career Linkedin : Tel-U Career Website :  https://t.co/Vnh8Xkb8rR  #TeluVirtualCareerWeeks2020 #VirtualCareer2020 #TelUCAE",1
telucareer," https://t.co/Vnh8Xkb8rR dengan login sebagai jobseeker.  Yuk temukan peluang kerjamu sekarang!  Simak agenda seru lainnya di Virtual Career Weeks 2020, yang pastinya penting banget buat kamu ikutin. Acara ini gratis dan dibuka untuk umum, jadi tunggu apalagi, ajak teman kamu",0
telucareer,[ Company Participants #VirtualCareerWeeks2020 ]  Perusahaan yang berpartisipasi dalam Virtual Career Weeks 2020. Perusahaan ini telah membuka lowongan pekerjaan untuk kamu Tel-Utizen &amp; Fresh graduate.  Semua lowongan pekerjaan bisa kamu apply secara online di webite  https://t.co/ADYFiC1FH5,0
telucareer,#telkomuniversity #creatingthefuture #TelUtizen #telkom #endowment #sinergibangunnegri #telugiving #worldclassuniversity #teluterbaik #telucareer #SecangkirKopiPerekatSilaturahmi #NgopiSantaiBarengPakRektor #FASTuntukIndonesia #AlumniGatheringSharing #FASTOlimpiade #RoadTo2021,-1
telucareer,Email: cdc@telkomuniversity.ac.id Ikuti dan kunjungi media sosial lainnya! Instagram: @endowment_telkomuniversity @tel_u_career @telu.coffee Website:  https://t.co/Vnh8Xkb8rR Website :  https://t.co/jWIc4FtfYv . . .,0
telucareer,"Ramadhan Sharing 2020 dan CAE Magazine.   Kami mengajak seluruh Alumni, Mahasiswa, dan Civitas Akademika Tel-U untuk memeriahkan acara ini.  Yuk daftar segera pada website yang tertera di poster.  Regards, Dir. CAE  Untuk info lebih lanjut hubungi: 022 7564108 ext. 2222",1
telucareer,"Terbesar di 2020.  Acara ini akan dimulai dengan kegiatan Lari dan Gowes bareng Pak Rektor untuk Endowment.   Pendaftaran: 10 November - 4 Desember 2020:  Acara Puncak ""Road To Olimpiade FAST 2021"" diselenggarakan pada: Hari Sabtu, 5 Desember 2020 Sekaligus peluncuran Buku FAST",1
telucareer,"[ Road to Olimpiade FAST 2021 ]  Hai #FASTers &amp; #TelUtizen Civitas Akademika Telkom University Direktorat Pengembangan Karir, Alumni, dan Endowment (CAE) dan Forum Alumni Telkom University (FAST) mengadakan 'Road to Olimpiade FAST 2021, sebagai rangkaian acara Alumni Gathering  https://t.co/nqLJuVInvV",0
telucareer,"Yuk pantau terus sosial media Tel-U Career untuk info terupdate seputar Virtual Career Weeks 2020, Twitter : @TelUCareer Facebook : Tel-U Career Linkedin : Tel-U Career Website :  https://t.co/Vnh8Xkb8rR",-1
telucareer,"Simak agenda seru lainnya di Virtual Career Weeks 2020, yang pastinya penting banget buat kamu ikutin. Acara ini gratis dan dibuka untuk umum, jadi tunggu apalagi, ajak teman kamu sebanyak-banyaknya ya!",1
telucareer,"#Seri9 pukul 13.00 - 15.00 WIB ""How to Deal with a Job Interview"" bersama Indah Puspitasari.M.Psi.Psikolog  Daftar sekarang di  https://t.co/HjUhzk0o79 dan pilih jadwal kegiatan yang pengen kamu ikuti!",0
telucareer,"Yuk catat agenda Seri 8 dan Seri 9 sebagai seri terakhir dari rangkaian Career Preparation Sharing di hari Jumat, 4 Desember 2020.  #Seri8 pukul 10.00 - 12.00 WIB ""Kenali Tipe Pewawancara Kerja"" bersama Banowati Talim",0
telucareer,[ Career Preparation Sharing #VirtualCareerWeeks2020 ]  Career Preparation Sharing merupakan webinar career yang membahas mengenai persiapan seputar karir. Agenda Career Preparation Sharing di Virtual Career Weeks 2020 akan berlangsung sebanyak 9 Seri nih guys!  https://t.co/Y0JnQwk5DO,0
telucareer,"* Masing-masing peserta yang mengikuti acara hingga akhir akan mendapatkan e-certificate dari Kalbe * Kuota peserta terbatas  Salam, Bersama Sehatkan Bangsa.  #kalbe #seminargratis #seminaronline  #telkomuniversity #telucareer #telucae",0
telucareer,"NLP (Neuro Linguistic Programming). Beliau sendiri merupakan alumni Fakultas Psikologi, Universitas Gadjah Mada (UGM).  Langsung daftarkan dirimu sekarang ya. Kuota peserta terbatas!  * Acara ini tidak dipungut biaya",1
telucareer,"melalui alamat email) Regiatrasi       :  https://t.co/kvb1zmxe7t  Dalam acara ""Unleashing Your Creativity During Covid-19 Pandemic"", Happy Sola Gracia (Learning &amp; Development Manager, PT Kalbe Blackmores Nutrition) akan berbagi tips-tips meningkatkan kreativitas dengan pendekatan",0
telucareer,"masyarakat, khususnya mahasiswa dan fresh graduate. Kali ini, Kalbe Kolegium akan hadir untuk mahasiswa/ alumni serta job seeker pada: Hari/ tanggal : Jumat/ 18 Desember 2020 Waktu             : 09.00 - 11.00 WIB Media             : Zoom Webinar (link akan dikirimkan",0
telucareer,"[ Unleashing Your Creativity During Covid-19 Pandemic ]  Yuk temukan inspirasi dalam acara Kalbe Kolegium ""Unleashing Your Creativity During Covid-19 Pandemic"".  Kalbe Kolegium merupakan acara sharing passion, value, ilmu, dan juga pengalaman dari para Insan Kalbe untuk  https://t.co/xaqFMKdLri",1
telucareer,#lowongankerja #infoloker #lowongan2020 #lowongan #telkomsigma #lowonganterbaru #telkomuniversity #telucae #lowonganbandung #jobvacancy,-1
telucareer,- Able join A.S.A.P is more preferable  Placement : Jakarta  Send your CV to : recruitment@sigma.co.id with subject : TELE_ITMO_(posisi yang dilamar)  #lowongankerja #infoloker #lowongan2020 #lowongan #telkomsigma #lowonganterbaru #telkomuniversity #telucae #lowonganbandung,0
telucareer,[ Job Vacancy - Telkomsigma ] Telkomsigma (PT Sigma Cipta Caraka)  Position : - System Administrator - Database Administrator  General Requirement : - Min. Diploma in computer field - Have experience at least 1 year - Have related certificate ias a plus  https://t.co/laTf7xlbEq,0
telucareer,Website :  https://t.co/Vnh8Xkb8rR  #TeluVirtualCareerWeeks2020 #VirtualCareer2020 #TelUCAE #TelkomUniversity #CareerExpo #WebinarCareer #TelUTizen,0
telucareer,"Acara ini gratis dan dibuka untuk umum, jadi tunggu apalagi, ajak teman kamu sebanyak-banyaknya ya!  Yuk pantau terus sosial media Tel-U Career untuk info terupdate seputar Virtual Career Weeks 2020, Twitter : @TelUCareer Facebook : Tel-U Career Linkedin : Tel-U Career",0
telucareer,"pukul 13.00 sampai 15.00 WIB.  Daftar sekarang di  https://t.co/HjUhzk0o79 dan pilih jadwal kegiatan yang pengen kamu ikutin!  Eitts, tentu akan banyak agenda seru lainnya di Virtual Career Weeks 2020, yang pastinya penting banget buat kamu ikutin. Acara ini gratis dan dibuka",0
telucareer,"yang berasal dari perusahaan-perusahaan keren.  Catat yuk agenda Industrial Sharing seri2 bersama BTPN bertema ""How To Improve Your Self Confident"" - Personal Branding bareng pemateri Dwi Gelegar Gilang yang merupakan Employer Branding Lead. Pada hari Rabu, 2 Desember 2020 pukul",1
telucareer,"[ How To Nail Recruitment Process #VirtualCareerWeeks2020 ]  Selain Career Preparation Sharing, di Virtual Career Weeks 2020 ada agenda menarik lainnya nih, yaitu Industrial Sharing. Di Industrial Sharing, kamu bisa sharing session dan tanya jawab langsung dengan pemateri yang  https://t.co/vCDvwMFbAE",0
telucareer,#TelkomUniversity #CareerExpo #WebinarCareer #TelUTizen,-1
telucareer,"sebanyak-banyaknya ya!  Pantau terus sosial media Tel-U Career untuk info terupdate seputar Virtual Career Weeks 2020, Twitter : @TelUCareer Facebook : Tel-U Career Linkedin : Tel-U Career Website :  https://t.co/Vnh8Xkb8rR  #TeluVirtualCareerWeeks2020 #VirtualCareer2020 #TelUCAE  https://t.co/RIcVcDQ8Ir",0
telucareer," https://t.co/Vnh8Xkb8rR dengan login sebagai jobseeker.  Yuk temukan peluang kerjamu sekarang!  Simak agenda seru lainnya di Virtual Career Weeks 2020, yang pastinya penting banget buat kamu ikutin. Acara ini gratis dan dibuka untuk umum, jadi tunggu apalagi, ajak teman kamu  https://t.co/ndWOgb3TMZ",0
telucareer,[ Company Participants #VirtualCareerWeeks2020 ]  Perusahaan yang berpartisipasi dalam Virtual Career Weeks 2020. Perusahaan ini telah membuka lowongan pekerjaan untuk kamu Tel-Utizen &amp; Fresh graduate.  Semua lowongan pekerjaan bisa kamu apply secara online di webite  https://t.co/585A7MWkAo,0
telucareer,"Virtual Career Weeks 2020, Twitter : @TelUCareer Facebook : Tel-U Career Linkedin : Tel-U Career Website :  https://t.co/Vnh8Xkb8rR  #TeluVirtualCareerWeeks2020 #VirtualCareer2020 #TelUCAE #TelkomUniversity #CareerExpo #WebinarCareer #TelUTizen",-1
telucareer,"lainnya di Virtual Career Weeks 2020, yang pastinya penting banget buat kamu ikutin. Acara ini gratis dan dibuka untuk umum, jadi tunggu apalagi, ajak teman kamu sebanyak-banyaknya ya!  Yuk pantau terus sosial media Tel-U Career untuk info terupdate seputar",0
telucareer,"Seri 5 Career Preparation Sharing di hari Selasa1 Desember 2020.  #Seri5 pukul 10.00 - 12.00 WIB Extrovert vs Introvert Type at Work bersama Fidelia Felisia, S.Psi   Daftar sekarang di  https://t.co/HjUhzk0o79 dan pilih jadwal kegiatan yang pengen kamu ikuti!  Simak agenda seru",0
telucareer,[ Career Preparation Sharing #VirtualCareerWeeks2020 ]  Career Preparation Sharing merupakan webinar career yang membahas mengenai persiapan seputar karir. Agenda Career Preparation Sharing di Virtual Career Weeks 2020 akan berlangsung sebanyak 9 Seri nih guys!  Yuk catat agenda  https://t.co/Yr4uIfmdDn,0
telucareer,"Simak agenda seru lainnya di Virtual Career Weeks 2020, yang pastinya penting banget buat kamu ikutin. Acara ini gratis dan dibuka untuk umum, jadi tunggu apalagi, ajak teman kamu sebanyak-banyaknya ya!  Yuk pantau terus sosial media Tel-U Career untuk info terupdate seputar",0
telucareer,Yuk catat agenda Seri 4 Career Preparation Sharing di hari Selasa1 Desember 2020.  #Seri 4 pukul 10.00 - 12.00 WIB Soft Skills VS Hard Skills bersama Andrieta Shintia Dewi.  Daftar sekarang di  https://t.co/HjUhzk0o79 dan pilih jadwal kegiatan yang pengen kamu ikuti!,0
telucareer,[ Career Preparation Sharing #VirtualCareerWeeks2020 ]  Career Preparation Sharing merupakan webinar career yang membahas mengenai persiapan seputar karir. Agenda Career Preparation Sharing di Virtual Career Weeks 2020 akan berlangsung sebanyak 9 Seri nih guys!  https://t.co/p97YUfCQAW,0
telucareer,Yuk catat agenda Seri 3 Career Preparation Sharing di hari Senin 30 November 2020.  #Seri 3 pukul 10.00 - 12.00 WIB *How to Make a Good Resume* bersama Sari Nurlatifah S.Pd.  Daftar sekarang di  https://t.co/HjUhzk0o79 dan pilih jadwal kegiatan yang pengen kamu ikuti!,0
telucareer,[ Career Preparation Sharing #VirtualCareerWeeks2020 ]  Career Preparation Sharing merupakan webinar career yang membahas mengenai persiapan seputar karir. Agenda Career Preparation Sharing di Virtual Career Weeks 2020 akan berlangsung sebanyak 9 Seri nih guys!  https://t.co/sydKWjGVpU,0
telucareer,"seputar Virtual Career Weeks 2020, Twitter : @TelUCareer Facebook : Tel-U Career Linkedin : Tel-U Career Website :  https://t.co/Vnh8Xkb8rR  #TeluVirtualCareerWeeks2020 #VirtualCareer2020 #TelUCAE #TelkomUniversity #CareerExpo #WebinarCareer #TelUTizen",0
telucareer,"Semua agenda ini bisa kamu ikutin sepanjang hari mulai 25 November sampai 4 Desember 2020!  Acara ini gratis dan dibuka untuk umum, jadi tunggu apalagi, ajak teman kamu sebanyak-banyaknya ya!  Pantau terus sosial media Tel-U Career untuk info terupdate seputar",1
telucareer,"dalam menemukan serta mempersiapkan diri dalam memasuki dunia kerja.  Virtual Career Weeks 2020 akan menghadirkan berbagai agenda seru secara online. Mau tau kita bakal ngapain aja? Yang pastinya ada Career Expo, Scholarship Expo, Industrial Sharing, Rangkaian CPS",0
telucareer,"[ TEL-U VIRTUAL CAREER WEEKS #VirtualCareerWeeks2020 ]  Halo Tel-Utizen &amp; Fresh graduate! Direktorat Pengembangan karir, Alumni dan Endowment (Tel-U CAE) menyelenggarakan Virtual Career Weeks 2020 yang merupakan rangkaian kegiatan untuk kamu Tel-Utizen dan Fresh graduate  https://t.co/Htb5KB2gSX",0
telucareer,Websaite :  https://t.co/Vnh8Xkb8rR  #TeluVirtualCareerWeeks2020 #VirtualCareer2020 #TelUCAE #TelkomUniversity #CareerExpo #WebinarCareer #TelUTizen,-1
telucareer,"Acara ini gratis dan dibuka untuk umum, jadi tunggu apalagi, ajak teman kamu sebanyak-banyaknya ya!  Pantau terus sosial media Tel-U Career untuk info terupdate seputar Virtual Career Weeks 2020, Twitter : @TelUCareer Facebook : Tel-U Career Linkedin : Tel-U Career",1
telucareer,"Seluruh rangkaian Webinar Career Series ini bisa kamu ikuti dengan mendaftar di  https://t.co/HjUhzk0o79 Yuk segera daftar dan pilih jadwalnya!  Eitts, tentu akan banyak agenda seru lainnya di Virtual Career Weeks 2020, yang pastinya penting banget buat kamu ikutin.",0
telucareer,"dan  peluang karir kamu. Mulai dari Industrial Sharing, Career Preparation Sharing dan Tes Pengembangan Karir. Selain dapet ilmu, kamu juga bisa tanya jawab langsung sama pemateri yang udah pasti ahli dibidangnya.",0
telucareer,WEBINAR CAREER SERIES #VirtualCareerWeeks2020 ]  Halo Tel-Utizen &amp; Fresh graduate!  Ini dia agenda Webinar Career Series di Virual Career Weeks 2020 mulai tanggal 25 November sampai 4 Desember 2020!  Webinar Career Series dengan tema yang penting banget buat bekal di dunia kerja  https://t.co/rKkXORW3Wq,0
telucareer,"dan dibuka untuk umum, jadi tunggu apalagi, ajak teman kamu sebanyak-banyaknya ya!  Pantau terus sosial media Tel-U Career untuk info terupdate seputar Virtual Career Weeks 2020, Twitter : @TelUCareer Facebook : Tel-U Career Linkedin : Tel-U Career",0
telucareer,"Semua lowongan pekerjaan bisa kamu apply secara online di webite  https://t.co/Vnh8Xkb8rR dengan login sebagai jobseeker.  Yuk temukan peluang kerjamu sekarang!  Simak agenda seru lainnya di Virtual Career Weeks 2020, yang pastinya penting banget buat kamu ikutin. Acara ini gratis  https://t.co/NBpdlFeySN",0
telucareer,[ Company Participants #VirtualCareerWeeks2020 ]  Perusahaan yang berpartisipasi dalam Virtual Career Weeks 2020. Perusahaan ini telah membuka lowongan pekerjaan untuk kamu Tel-Utizen &amp; Fresh graduate.  https://t.co/vzqhgbG5pZ,0
telucareer,#CareerExpo #WebinarCareer #TelUTizen,-1
telucareer,"Yuk pantau terus sosial media Tel-U Career untuk info terupdate seputar Virtual Career Weeks 2020, Twitter : @TelUCareer Facebook : Tel-U Career Linkedin : Tel-U Career Websaite :  https://t.co/Vnh8Xkb8rR  #TeluVirtualCareerWeeks2020 #VirtualCareer2020 #TelUCAE #TelkomUniversity",0
telucareer,#Seri 2 pukul 13.00 - 15.00 WIB Why do We Need a Good Communication Skill bersama Rahayu Sri Purnami  Daftar sekarang di  https://t.co/HjUhzk0o79 dan pilih jadwal kegiatan yang pengen kamu ikuti!,0
telucareer,"Yuk catat agenda Seri 1 dan Seri 2 Career Preparation Sharing di hari Jumat 27 November 2020.  #Seri 1 pukul 10.00 - 12.00 WIB Kenali Jenis-Jenis Interview Kerja bersama Septa Dwikardana,Ph.D.",0
telucareer,[ Career Preparation Sharing #VirtualCareerWeeks2020 ]  Career Preparation Sharing merupakan webinar career yang membahas mengenai persiapan seputar karir. Agenda Career Preparation Sharing di Virtual Career Weeks 2020 akan berlangsung sebanyak 9 Seri nih guys!  https://t.co/KzrQkogrzd,0
telucareer,"tunggu apalagi, ajak teman kamu sebanyak-banyaknya ya!  Pantau terus sosial media Tel-U Career untuk info terupdate seputar Virtual Career Weeks 2020, Twitter : @TelUCareer Facebook : Tel-U Career Linkedin : Tel-U Career Websaite :  https://t.co/Vnh8Xkb8rR",0
telucareer,"Series ini bisa kamu ikuti dengan mendaftar di  https://t.co/HjUhzk0o79 Yuk segera daftar dan pilih jadwalnya!  Eitts, tentu akan banyak agenda seru lainnya di Virtual Career Weeks 2020, yang pastinya penting banget buat kamu ikutin. Acara ini gratis dan dibuka untuk umum, jadi",0
telucareer,"banget buat bekal di dunia kerja dan  peluang karir kamu. Mulai dari Industrial Sharing, Career Preparation Sharing dan Tes Pengembangan Karir. Selain dapet ilmu, kamu juga bisa tanya jawab langsung sama pemateri yang udah pasti ahli dibidangnya.  Seluruh rangkaian Webinar Career",1
telucareer,"Yuk pantau terus sosial media Tel-U Career untuk info terupdate seputar Virtual Career Weeks 2020, Twitter : @TelUCareer Facebook : Tel-U Career Linkedin : Tel-U Career Websaite :  https://t.co/Vnh8Xkb8rR",0
telucareer,"ditanyakan silakan kontak 0821-1914-9906 (Kanita).  Eitts, tentu akan banyak agenda seru lainnya di Virtual Career Weeks 2020, yang pastinya penting banget buat kamu ikutin. Acara ini gratis dan dibuka untuk umum, jadi tunggu apalagi, ajak teman kamu sebanyak-banyaknya ya!",0
telucareer,"Psikotes ini dilaksanakan pada hari Kamis, 26 November 2020 pukul 10.00 sampai 12.00 WIB. Segera daftarkan diri kalian di  https://t.co/yY4Rx4F8KR  Setelah mendaftar kalian akan dihubungi oleh admin kami perihal jadwal dan teknis pelaksanaan psikotes. Jika ada yang ingin",0
telucareer,"[ Layanan Tes Online Pengembangan Karir #VirtualCareerWeeks2020 ]  Dengan tujuan mengenal potensi diri untuk menentukan arah karir, tentu akan lebih lengkap lagi kalo kamu mengikuti Layanan Tes Online Pengembangan Karir di Virtual Career Weeks 2020.  https://t.co/yAXn4FRxjm",0
telucareer,Instagram CDC Tel-U: @tel_u_career Facebook CDC Tel-U: Tel-U Career Twitter CDC Tel-U: @TelUCareer,0
telucareer,"instagram kami.  Silahkan mendaftar pada :   https://t.co/YxdYKjoxW1  Pendaftaran ditutup Kamis, 26 November 2020 pukul 23.59 WIB  Untuk info lebih lanjut, silahkan kunjungi:  Line Departemen Keprofesian KMTE: @cjy8897o Line KMTE: @VSV4833Q Instagram KMTE: @KMTE115",0
telucareer,"serta Minggu, 29 November 2020 pukul 10.00 s/d selesai  Pada Webinar ini peserta diharapkan berdonasi minimal Rp 20.000,- sebagai biaya pendaftaran. Uang Pendaftaran ini sepenuhnya akan di donasikan ke Yayasan Kanker Anak Indonesia dan akan kami update penyalurannya di",0
telucareer,Beliau berkarir di bidang UI dan UX design dan beliau akan share pengalaman beliau dan fakta-fakta menarik selama beliau bekerja di Unicorn Startup.  Webinar ini dilaksanakan pada : Sabtu 28 November 2020 pukul 10.00 s/d selesai dan pukul 13.00 s/d selesai,0
